Ind,Img,Time (min),Area,Xcenter,Ycenter,Xlength,Ylength,AreaNorm,GR_Full,tdeb_flat,tdebShift_flat,GrowthAtStart_flat,ChipRow,GR_end,tdeb_GR,CaracT_GR,tdebShift_GR,GrowthAtStart_GR,fit_name,tdeb,tdebShift,Tau,A0fit,fitR2,Expe
PPG41,75,2250.0,0.5272728327999999,337.3053141041932,508.9522649725961,550.0,325.0,1.8556272268506864,0.000245175156768611,,,,,,,,,,,,,,,,220722_ABA
PPG41,76,2280.0,0.531542637,336.5914361638387,510.527196623812,554.0,326.0,1.8706539159459068,0.00024349935989325405,,,,,,,,,,,,,,,,220722_ABA
PPG41,77,2310.0,0.5366065608,336.53489482466466,509.38310571480565,556.0,328.0,1.8884753440442923,0.00024810464311089426,,,,,,,,,,,,,,,,220722_ABA
PPG41,78,2340.0,0.540434142,334.9785477800707,510.9678074479362,560.0,328.0,1.9019457211353796,0.00025661289736390977,,,,,,,,,,,,,,,,220722_ABA
PPG41,79,2370.0,0.5435673389999999,332.8193015946464,512.6136430770531,562.0,328.0,1.9129723572497648,0.0002867512939582044,,,,,,,,,,,,,,,,220722_ABA
PPG41,80,2400.0,0.5480422594,331.4046816910774,514.6064118139057,565.0,329.0,1.9287209102107312,0.0003062444903413475,,,,,,,,,,,,,,,,220722_ABA
PPG41,81,2430.0,0.5524983618,331.10304706218864,514.3015758494389,569.0,331.0,1.9444032371289688,0.00032225882664879604,,,,,,,,,,,,,,,,220722_ABA
PPG41,82,2460.0,0.5568679014,330.8534930337379,514.3581362786607,571.0,334.0,1.9597809242506523,0.00032867113414525393,,,,,,,,,,,,,,,,220722_ABA
PPG41,83,2490.0,0.5642332666,328.9127369771145,519.3422395925215,574.0,336.0,1.9857017973748,0.0003131889549814921,,,,,,,,,,,,,,,,220722_ABA
PPG41,84,2520.0,0.5741202437999999,329.71146065926496,514.7057875251578,578.0,338.0,2.0204969602246385,0.00027922682787239036,,,,,,,,,,,,,,,,220722_ABA
PPG41,85,2550.0,0.5740694352,328.3069020492213,516.5889133306714,581.0,340.0,2.0203181499092704,0.0002507090556297292,,,,,,,,,,,,,,,,220722_ABA
PPG41,86,2580.0,0.5812485022,326.6574220208323,520.5479831054208,582.0,340.0,2.0455833852104006,0.00021749975853058279,,,,,,,,,,,,,,,,220722_ABA
PPG41,87,2610.0,0.5824472088,324.7033908748712,520.1039220972076,586.0,342.0,2.049801984132241,0.0001912803105535841,,,,,,,,,,,,,,,,220722_ABA
PPG41,88,2640.0,0.5871253635999999,325.0269837130131,519.4279938718353,589.0,342.0,2.06626577835468,0.00017427122878045228,,,,,,,,,,,,,,,,220722_ABA
PPG41,89,2670.0,0.5850949014,320.9057508353721,524.3486175960245,591.0,336.0,2.0591199883442166,0.00018353234391700436,,,,,,,,,,,,,,,,220722_ABA
PPG41,90,2700.0,0.595956651,322.1703128296906,522.4601674222729,594.0,343.6417784899838,2.09734566020742,0.00019456870850786303,,,,,,,,,,,,,,,,220722_ABA
PPG41,91,2730.0,0.5953620022,320.7572512475443,521.8581472399874,598.0,339.0,2.0952529172571825,0.0002296225086546536,,,,,,,,,,,,,,,,220722_ABA
PPG41,92,2760.0,0.5995151348,317.691968552714,527.4832162180954,602.0,339.0,2.109869004887482,0.00027733294450577696,,,,,,,,,,,,,,,,220722_ABA
PPG41,93,2790.0,0.6046825575999999,318.3162778093801,525.0489788966222,606.0,341.0,2.1280546762208767,0.00031188968283144756,,,,,,,,,,,,,,,,220722_ABA
PPG41,94,2820.0,0.6104879106,317.89983898717514,526.810179568859,609.0,342.0,2.148485410402787,0.00032938861161762066,,,,,,,,,,,,,,,,220722_ABA
PPG41,95,2850.0,0.614530017,316.58889192358595,528.074101282785,612.0,344.0,2.1627107643809853,0.00033776441838262705,,,,,,,,,,,,,,,,220722_ABA
PPG41,96,2880.0,0.6207154935999999,314.0534152135711,532.0303422775046,616.0,344.0,2.1844792646260216,0.00032304980267777587,,,,,,,,,,,,,,,,220722_ABA
PPG41,97,2910.0,0.6316939148,314.6096527901503,533.4148731587087,621.0,346.0,2.2231155379541456,0.0002823504316762636,,,,,,,,,,,,,,,,220722_ABA
PPG41,98,2940.0,0.6376159393999999,314.97393306773074,533.3206931173872,623.0,347.0,2.243956873600975,0.00023638845853466388,,,,,,,,,,,,,,,,220722_ABA
PPG41,99,2970.0,0.643274512,313.43224338494986,535.6174403494196,626.0,355.0,2.263871044649598,0.00019026639327848942,,,,,,,,,,,,,,,,220722_ABA
PPG41,100,3000.0,0.6432067672,310.6232370414561,539.7009670288369,630.0,355.9003307166717,2.2636326308957737,0.00015870667838479638,,,,,,,,,,,,,,,,220722_ABA
PPG41,101,3030.0,0.6451788935999999,308.55907371861,542.3434898424305,635.0,356.0,2.270573120173777,0.0001560526685848332,,,,,,,,,,,,,,,,220722_ABA
PPG41,102,3060.0,0.6436715717999999,308.4479782904474,538.9749560938824,639.0,348.64005313150346,2.2652684141511807,0.00017475455016348243,,,,,,,,,,,,,,,,220722_ABA
PPG41,103,3090.0,0.6523899512,307.5455395119053,542.691466296724,641.0,349.8857277914218,2.2959509397475464,0.00019896905439211192,,,,,,,,,,,,,,,,220722_ABA
PPG41,104,3120.0,0.655854345,306.6052941194739,543.6357067146106,643.0,349.93667014988,2.308143154213963,0.00022689442812351857,,,,,,,,,,,,,,,,220722_ABA
PPG41,105,3150.0,0.6610349404,304.6172038472669,546.7441377365855,648.0,351.0,2.3263751837772686,0.00025385354051684,,,,,,,,,,,,,,,,220722_ABA
PPG41,106,3180.0,0.6655192698,303.163438442957,549.5267855781836,649.0,352.0,2.3421568497596,0.0002669414307864998,,,,,,,,,,,,,,,,220722_ABA
PPG41,107,3210.0,0.6716275925999999,302.26748985670383,552.4961754434239,652.0,358.0,2.3636538232294466,0.00025827049951470895,,,,,,,,,,,,,,,,220722_ABA
PPG41,108,3240.0,0.6729373254,301.23338527814826,549.3893437662448,657.0,354.0,2.368263155803388,0.00022018312242062384,,,,,,,,,,,,,,,,220722_ABA
PPG41,109,3270.0,0.6818401211999999,300.7422355317157,553.8813943176948,661.0,354.54223985628033,2.3995946966184984,0.0001451747147500202,,,,,,,,,,,,,,,,220722_ABA
PPG41,110,3300.0,0.6830256551999999,297.7184078474052,554.83149809421,663.0,357.0,2.403766937310428,,,,,,,,,,,,,,,,,220722_ABA
PPG42,0,0.0,0.3473482894,317.6818166453527,232.7818652640562,334.0,360.0,1.0,4.095139507164805e-05,308.16386440418177,9.0,0.018511339039420167,0.0,0.3139178003373567,105.0,,2.0,0.0021105179568669118,ExpDel,308.16386440418177,9.0,2915.999854089961,0.3494905129402981,0.998,220722_ABA
PPG42,1,30.0,0.3483908066,309.33936226366814,263.039195528322,334.0,360.0,1.0030013598218688,2.09438316648686e-05,,,,,,,,,,,,,,,,220722_ABA
PPG42,2,60.0,0.3483851611999999,304.1673560441898,277.5465996237888,335.0,360.6611774900605,1.0029851069708478,1.3965811415696553e-05,,,,,,,,,,,,,,,,220722_ABA
PPG42,3,90.0,0.3482139173999999,301.9594596028694,284.0640017406047,335.0,360.0,1.0024921038232122,1.85634030145781e-05,,,,,,,,,,,,,,,,220722_ABA
PPG42,4,120.0,0.3484510241999999,300.7889276262077,289.03755930525006,335.0,360.0,1.0031747235660922,3.32841753035185e-05,,,,,,,,,,,,,,,,220722_ABA
PPG42,5,150.0,0.348866902,300.34913835091686,293.3237182685661,335.0,360.0,1.0043720169246355,5.6655789660229437e-05,,,,,,,,,,,,,,,,220722_ABA
PPG42,6,180.0,0.3493354702,299.94769578488183,296.3834432695711,335.0,360.0,1.0057210035593744,8.826575932620835e-05,,,,,,,,,,,,,,,,220722_ABA
PPG42,7,210.0,0.3508804279999999,301.62882165566896,295.17359173199253,335.0,362.0,1.0101688671221076,0.0001245295565810236,,,,,,,,,,,,,,,,220722_ABA
PPG42,8,240.0,0.3515258853999999,299.5003026466237,297.7880208479108,337.0,361.0,1.0120271097555027,0.0001655713395851324,,,,,,,,,,,,,,,,220722_ABA
PPG42,9,270.0,0.3530877794,298.53754546719983,299.67067456897723,338.0,362.0,1.0165237318712992,0.00020629752183467593,,,,,,,,,,,,,,,,220722_ABA
PPG42,10,300.0,0.3556771362,297.9645816331847,301.74105500986946,338.0,364.0,1.0239783728729082,0.00024390699984151417,,,,,,,,,,,,,,,,220722_ABA
PPG42,11,330.0,0.3581554668,297.7078365356963,304.1075131924946,341.0,365.0,1.0311133744711052,0.0002724887239051626,,,,,,,,,,,,,,,,220722_ABA
PPG42,12,360.0,0.3609442944,297.4437203664763,305.89330204508883,342.0,366.0,1.0391422828754544,0.0002980190963509701,,,,,,,,,,,,,,,,220722_ABA
PPG42,13,390.0,0.3652310347999999,299.445759836049,303.5539582354534,344.0,368.0,1.0514836144173625,0.00031275554983104854,,,,,,,,,,,,,,,,220722_ABA
PPG42,14,420.0,0.3680499712,297.6956097369026,306.2891878273183,346.0,369.0,1.0595992046938234,0.0003215682801699829,,,,,,,,,,,,,,,,220722_ABA
PPG42,15,450.0,0.3715783461999999,296.19830502772595,307.54212811465413,350.0,370.0,1.069757236581917,0.0003237612024359027,,,,,,,,,,,,,,,,220722_ABA
PPG42,16,480.0,0.3750897849999999,294.9177104759142,308.7810690072492,351.0,372.0,1.0798665099169478,0.00032193102450213694,,,,,,,,,,,,,,,,220722_ABA
PPG42,17,510.0,0.3788665576,294.22876873646715,310.37436309127463,353.0,374.0,1.0907396672499634,0.000316316515618327,,,,,,,,,,,,,,,,220722_ABA
PPG42,18,540.0,0.3824532684,293.6129054783058,312.30324560582017,356.0,375.0,1.1010656452652736,0.0003117267034055168,,,,,,,,,,,,,,,,220722_ABA
PPG42,19,570.0,0.386305313,293.0429591161404,313.6420895964832,358.0,376.0,1.1121555072785685,0.0003075639784628285,,,,,,,,,,,,,,,,220722_ABA
PPG42,20,600.0,0.3895344818,292.1580801143524,315.5146251841485,359.0,377.8584697705355,1.1214521380625515,0.00030702714600849395,,,,,,,,,,,,,,,,220722_ABA
PPG42,21,630.0,0.394124192,293.447442914219,313.8761390560545,361.0,380.0,1.134665705942584,0.0003072175109526795,,,,,,,,,,,,,,,,220722_ABA
PPG42,22,660.0,0.396090673,290.6052147777059,317.5067167493347,362.0,380.0,1.1403271157148815,0.0003135309898060452,,,,,,,,,,,,,,,,220722_ABA
PPG42,23,690.0,0.400155361,291.4146087191298,315.54870049990075,365.0,381.0,1.1520291684499655,0.00031770391606219427,,,,,,,,,,,,,,,,220722_ABA
PPG42,24,720.0,0.4044138744,288.9012397471509,317.3858068640935,366.0,381.9934138110781,1.164289235736769,0.00032128682859684473,,,,,,,,,,,,,,,,220722_ABA
PPG42,25,750.0,0.4085331346,287.6028968405234,318.3711903493207,370.0,381.9972074965103,1.1761483993650552,0.0003277341256035519,,,,,,,,,,,,,,,,220722_ABA
PPG42,26,780.0,0.4125733592,286.53393257227634,319.6252426171669,372.0,382.9691489193608,1.1877800230790485,0.00033579910932310424,,,,,,,,,,,,,,,,220722_ABA
PPG42,27,810.0,0.416931608,286.0361782951568,320.53495498865607,376.0,383.7779511216348,1.2003272240672218,0.00034626211029006236,,,,,,,,,,,,,,,,220722_ABA
PPG42,28,840.0,0.4212428117999999,285.9077653003255,321.88233755670035,379.0,384.9569567850133,1.2127389846302203,0.00036037978049291506,,,,,,,,,,,,,,,,220722_ABA
PPG42,29,870.0,0.4253263177999999,286.29661562453384,323.82299827308003,383.0,385.0,1.2244952135353742,0.00037894814708663784,,,,,,,,,,,,,,,,220722_ABA
PPG42,30,900.0,0.4295603678,286.5760593501202,325.495958623281,385.0,386.0,1.236684851801087,0.0003968709531276375,,,,,,,,,,,,,,,,220722_ABA
PPG42,31,930.0,0.4343965937999999,287.5232633628048,326.26189567147264,389.0,387.0,1.2506081275090335,0.000407834287333557,,,,,,,,,,,,,,,,220722_ABA
PPG42,32,960.0,0.4408850401999999,289.6260024510504,324.2146038194495,392.0,389.0,1.269288070949112,0.0004134869949464653,,,,,,,,,,,,,,,,220722_ABA
PPG42,33,990.0,0.4467788378,289.78879881820114,324.41878009028574,394.0,390.0,1.286256047414984,0.0003972959030296738,,,,,,,,,,,,,,,,220722_ABA
PPG42,34,1020.0,0.4527780161999999,289.3396987960226,324.57886522615763,396.0,392.7210868324578,1.3035274104332466,0.0003938266293341779,,,,,,,,,,,,,,,,220722_ABA
PPG42,35,1050.0,0.4569593757999999,289.7980779632359,325.7559626098222,398.0,395.0,1.3155653554227635,0.00039638619926630147,,,,,,,,,,,,,,,,220722_ABA
PPG42,36,1080.0,0.4629924266,292.33493243783266,323.9134955062368,401.0,397.0,1.3329342355471523,0.0003825572098046973,,,,,,,,,,,,,,,,220722_ABA
PPG42,37,1110.0,0.4673186848,293.8963729890722,323.7227444809172,402.0,397.0,1.345389337046207,0.0003485045679483243,,,,,,,,,,,,,,,,220722_ABA
PPG42,38,1140.0,0.4714454721999999,292.3263689504564,326.2503686137687,405.0,399.0,1.357270171142521,0.00029619168706482415,,,,,,,,,,,,,,,,220722_ABA
PPG42,39,1170.0,0.475427361,292.46512927806475,329.157217552452,408.0,399.0,1.368733848729298,0.00023047803764603863,,,,,,,,,,,,,,,,220722_ABA
PPG42,40,1200.0,0.4811931962,295.16606037024826,327.0351825165608,411.0,401.0,1.3853334272386948,0.00016133085969771715,,,,,,,,,,,,,,,,220722_ABA
PPG42,41,1230.0,0.485861942,296.47768591430304,327.31351828971776,411.0,404.0,1.3987745350330203,0.00010545421137023262,,,,,,,,,,,,,,,,220722_ABA
PPG42,42,1260.0,0.4881313927999999,296.3199030924507,329.8665681466822,412.0,405.0,1.405308181143442,8.367114419362117e-05,,,,,,,,,,,,,,,,220722_ABA
PPG42,43,1290.0,0.4936563576,298.8331398584563,325.707131337456,414.0,407.0,1.4212143046759451,9.929494403463318e-05,,,,,,,,,,,,,,,,220722_ABA
PPG42,44,1320.0,0.479642593,306.7306218894736,330.1313942316823,398.0,403.0,1.3808693108249406,0.00020697291116288007,,,,,,,,,,,,,,,,220722_ABA
PPG42,45,1350.0,0.4817934903999999,308.206187787358,341.3394913531052,401.0,403.0,1.3870616470639223,0.00034072458683416534,,,,,,,,,,,,,,,,220722_ABA
PPG42,46,1380.0,0.4899586205999999,310.5282038082052,347.44642617607235,405.0,403.0,1.410568687257223,0.00044329019191721594,,,,,,,,,,,,,,,,220722_ABA
PPG42,47,1410.0,0.5000563593999999,314.2681904013513,352.34729183211846,411.0,404.0,1.4396396201166952,0.0004954925301056805,,,,,,,,,,,,,,,,220722_ABA
PPG42,48,1440.0,0.5105116402,315.1445424462546,359.5023622912772,417.0,404.0,1.4697399002074945,0.00048677240015964886,,,,,,,,,,,,,,,,220722_ABA
PPG42,49,1470.0,0.5213413992,314.3433643731835,367.8226123787118,423.0,404.7487654917076,1.5009182860826835,0.0004275210163187983,,,,,,,,,,,,,,,,220722_ABA
PPG42,50,1500.0,0.527590857,317.4135317953968,376.065972898415,425.0,406.0,1.5189101921628752,0.00034387931377033275,,,,,,,,,,,,,,,,220722_ABA
PPG42,51,1530.0,0.5323668654,325.8972082245922,388.8118595652954,428.0,403.0,1.5326601041265988,0.0002608982520543052,,,,,,,,,,,,,,,,220722_ABA
PPG42,52,1560.0,0.5340604854,330.4394748132195,398.2647826148588,428.0,406.0,1.5375359594328837,0.0002056087541576168,,,,,,,,,,,,,,,,220722_ABA
PPG42,53,1590.0,0.5343107648000001,336.73898112276083,409.2911061462541,426.0,412.0,1.5382565024948127,0.00019302751164929693,,,,,,,,,,,,,,,,220722_ABA
PPG42,54,1620.0,0.5342091476,348.37595723753566,424.176283258411,426.0,409.0,1.5379639511764356,0.00023874936120361318,,,,,,,,,,,,,,,,220722_ABA
PPG42,55,1650.0,0.5383698074,352.61622463129265,433.7415912038919,428.0,413.68632479948656,1.5499423023788754,0.0002863346493847679,,,,,,,,,,,,,,,,220722_ABA
PPG42,56,1680.0,0.5482756026,356.92497174295465,437.49807961323074,435.0,416.0,1.5784606383036357,0.00030853967472051083,,,,,,,,,,,,,,,,220722_ABA
PPG42,57,1710.0,0.5543688709999999,357.6508549234936,442.7864718136163,438.0,419.0,1.5960028821722474,0.0003107586839142736,,,,,,,,,,,,,,,,220722_ABA
PPG42,58,1740.0,0.5617850448,357.1269108455241,445.3142555011794,442.0,422.0,1.617353710796769,0.0002959932207732373,,,,,,,,,,,,,,,,220722_ABA
PPG42,59,1770.0,0.5647413526,356.6586835755535,448.4221974844272,443.0,423.0,1.6258647871147398,0.00028343037480145955,,,,,,,,,,,,,,,,220722_ABA
PPG42,60,1800.0,0.5685595248,355.05747045876024,450.51506140666834,447.0,425.0,1.636857132021909,0.0002827043061376211,,,,,,,,,,,,,,,,220722_ABA
PPG42,61,1830.0,0.5723268883999999,354.58151259525005,453.3448985898936,448.0,427.0,1.6477032012698891,0.00029818045388174067,,,,,,,,,,,,,,,,220722_ABA
PPG42,62,1860.0,0.576291841,354.47573134589135,455.54911598026985,450.0,430.0,1.6591181203036032,0.00033243272947291053,,,,,,,,,,,,,,,,220722_ABA
PPG42,63,1890.0,0.5810490314,353.8084500042186,457.94624815723705,452.0,432.0,1.672813856097257,0.00038103068368607144,,,,,,,,,,,,,,,,220722_ABA
PPG42,64,1920.0,0.5876917853999999,353.9924236881316,459.5624912434579,456.0,435.64565583902106,1.6919380441319078,0.00043112862938241627,,,,,,,,,,,,,,,,220722_ABA
PPG42,65,1950.0,0.5983804094,352.3578040196335,461.3283523899569,461.0,438.5504803358709,1.7227101087315737,0.00046224491988658834,,,,,,,,,,,,,,,,220722_ABA
PPG42,66,1980.0,0.6084179305999999,353.4937801781755,462.51855685506894,466.0,442.0,1.751607677846822,0.0004714661301574155,,,,,,,,,,,,,,,,220722_ABA
PPG42,67,2010.0,0.6173527169999999,353.7077343222883,460.5054533912405,468.0,446.0,1.7773305233959789,0.00046831510857867076,,,,,,,,,,,,,,,,220722_ABA
PPG42,68,2040.0,0.6240594521999999,352.93930829443104,460.5412096364445,472.0,448.0,1.7966389104088674,0.0004627536836452365,,,,,,,,,,,,,,,,220722_ABA
PPG42,69,2070.0,0.6315358436,351.6168454127472,460.89024046428847,477.0,451.0,1.8181631027776124,0.0004612222457869822,,,,,,,,,,,,,,,,220722_ABA
PPG42,70,2100.0,0.6399550168,351.984748393721,460.9110180247615,480.0,453.7080113883412,1.8424015212668556,0.0004600646492688135,,,,,,,,,,,,,,,,220722_ABA
PPG42,71,2130.0,0.6493188536,352.1978041465255,461.2826498984682,485.0,456.0,1.8693595834936043,0.0004563471704261387,,,,,,,,,,,,,,,,220722_ABA
PPG42,72,2160.0,0.6592848664,352.7789728172071,460.9474079104701,490.0,458.0,1.898051283162588,0.0004494391488511969,,,,,,,,,,,,,,,,220722_ABA
PPG42,73,2190.0,0.6685245044,353.4294274221349,460.6068449959277,495.0,461.0,1.924651782666876,0.0004408063665336883,,,,,,,,,,,,,,,,220722_ABA
PPG42,74,2220.0,0.6775928985999999,354.38436980646736,461.0308897321498,501.0,465.0,1.9507592790235284,0.0004273484500756046,,,,,,,,,,,,,,,,220722_ABA
PPG42,75,2250.0,0.685840828,354.803691617445,461.453179642134,506.0,467.60944625046886,1.9745046943651363,0.0004093199765440583,,,,,,,,,,,,,,,,220722_ABA
PPG42,76,2280.0,0.6943070461999999,355.2375393683356,462.2320496537088,511.0,469.0,1.9988785532795543,0.00039235450557140677,,,,,,,,,,,,,,,,220722_ABA
PPG42,77,2310.0,0.7032154874,355.60768116656845,459.32199550425975,515.0,473.0,2.0245255521906134,0.0003769501896835469,,,,,,,,,,,,,,,,220722_ABA
PPG42,78,2340.0,0.7099052864,354.9309913451134,460.12254436662886,519.0,475.0,2.043785180650439,0.0003689706728401329,,,,,,,,,,,,,,,,220722_ABA
PPG42,79,2370.0,0.7172819424,353.47620791704287,460.4579322611308,524.0,477.0,2.065022239317813,0.0003675458928799097,,,,,,,,,,,,,,,,220722_ABA
PPG42,80,2400.0,0.7255882076,353.09605939429025,461.3205040359731,529.0,479.4360389693208,2.088935600786638,0.00036567530326791185,,,,,,,,,,,,,,,,220722_ABA
PPG42,81,2430.0,0.7347883277999999,353.5227871437945,459.7895063667285,533.0,481.0,2.115422330333779,0.0003611491148717303,,,,,,,,,,,,,,,,220722_ABA
PPG42,82,2460.0,0.742501826,354.32896760420795,459.0032884796773,539.0,485.0,2.137629142445404,0.0003562968660824623,,,,,,,,,,,,,,,,220722_ABA
PPG42,83,2490.0,0.7498747184,352.9076059551736,461.2154431604876,543.0,488.0,2.1588553658787646,0.00035061596745863445,,,,,,,,,,,,,,,,220722_ABA
PPG42,84,2520.0,0.7585460528,354.1673435021882,457.67935430413365,548.0,489.0,2.1838197450469434,0.00034238522745406986,,,,,,,,,,,,,,,,220722_ABA
PPG42,85,2550.0,0.766231324,354.79060305984297,456.55305557139496,552.0,493.0,2.2059452929034635,0.0003340867661924951,,,,,,,,,,,,,,,,220722_ABA
PPG42,86,2580.0,0.7727856334,353.5406211126242,461.1210871689993,557.0,494.0,2.224814852938786,0.00032844473908278987,,,,,,,,,,,,,,,,220722_ABA
PPG42,87,2610.0,0.7814776675999999,353.74237865650554,457.9175830914237,562.0,498.0,2.249838825894042,0.0003189381341013129,,,,,,,,,,,,,,,,220722_ABA
PPG42,88,2640.0,0.7894489724,355.2778230131484,456.1794455106249,567.0,501.0,2.2727878515356235,0.0003087590361972351,,,,,,,,,,,,,,,,220722_ABA
PPG42,89,2670.0,0.7953634698,353.5831835438768,461.5524931056714,572.0,501.0,2.289815421788572,0.00030225298310115585,,,,,,,,,,,,,,,,220722_ABA
PPG42,90,2700.0,0.8041721756,354.7592617641937,456.9288261372197,576.0,504.73889740289593,2.3151752869982607,0.00029308309550041766,,,,,,,,,,,,,,,,220722_ABA
PPG42,91,2730.0,0.8103915246,355.28038789673553,456.9456209524158,580.0,507.0,2.3330805112063406,0.0002842255502482821,,,,,,,,,,,,,,,,220722_ABA
PPG42,92,2760.0,0.8171170778,353.4055248812461,461.6132831892141,586.0,510.0,2.352443074389299,0.00027526019039008764,,,,,,,,,,,,,,,,220722_ABA
PPG42,93,2790.0,0.8248381032000001,354.9802710335233,457.7000732505461,591.0,511.7157128572522,2.374671556968952,0.0002660014614944612,,,,,,,,,,,,,,,,220722_ABA
PPG42,94,2820.0,0.830974653,355.6394370198431,457.7738378941144,595.0,514.0,2.392338406028724,0.0002571334810009113,,,,,,,,,,,,,,,,220722_ABA
PPG42,95,2850.0,0.8370622759999999,355.3365675650155,457.7257740309836,599.0,514.0,2.409864397046315,0.00025301616697499183,,,,,,,,,,,,,,,,220722_ABA
PPG42,96,2880.0,0.8426531037999999,353.9125289348179,460.8397609755851,604.0,516.0,2.4259601371740622,0.00025087013499948706,,,,,,,,,,,,,,,,220722_ABA
PPG42,97,2910.0,0.8510139412,354.91012367875885,458.9832431027214,608.0,518.0,2.450030609536089,0.000245588488630564,,,,,,,,,,,,,,,,220722_ABA
PPG42,98,2940.0,0.8572596353999999,356.045477168424,457.71208483119887,613.0,521.0,2.4680116803822667,0.00023984572125037857,,,,,,,,,,,,,,,,220722_ABA
PPG42,99,2970.0,0.8616216478,355.63624194208614,458.46573511969336,617.0,521.0,2.480569716604454,0.0002394016865828508,,,,,,,,,,,,,,,,220722_ABA
PPG42,100,3000.0,0.8677845428,354.0906414272644,461.3449166758037,621.0,522.0,2.4983124123023246,0.00023923195575459319,,,,,,,,,,,,,,,,220722_ABA
PPG42,101,3030.0,0.8750482907999999,353.704557050631,462.7836261670316,626.0,524.0,2.51922441394928,0.00023913820419665938,,,,,,,,,,,,,,,,220722_ABA
PPG42,102,3060.0,0.8822160669999999,355.7186935772384,459.9853466172058,631.0,527.0,2.5398601171288795,0.00023748421225551228,,,,,,,,,,,,,,,,220722_ABA
PPG42,103,3090.0,0.8874926342,354.5958615568517,460.5855518489892,635.0,528.0,2.555051115216461,0.0002353842789309481,,,,,,,,,,,,,,,,220722_ABA
PPG42,104,3120.0,0.8944345944,354.37786575496784,460.5569643252899,638.0,529.0,2.575036704355222,0.0002328349862830436,,,,,,,,,,,,,,,,220722_ABA
PPG42,105,3150.0,0.8984955188,353.88767336790613,463.1985508584879,643.0,531.0,2.5867279218562924,0.00023099970487311912,,,,,,,,,,,,,,,,220722_ABA
PPG42,106,3180.0,0.9065515046,353.3187777421693,464.44083500146735,647.0,532.0,2.609920740263188,0.00022791852799393123,,,,,,,,,,,,,,,,220722_ABA
PPG42,107,3210.0,0.912146096,353.4299838735347,465.9895166604509,652.0,534.0,2.6260273156249485,0.00022300362904976783,,,,,,,,,,,,,,,,220722_ABA
PPG42,108,3240.0,0.9201569186,354.2987210609493,463.7247720519291,657.0,536.8726493526374,2.6490901112236767,0.0002156814236357911,,,,,,,,,,,,,,,,220722_ABA
PPG42,109,3270.0,0.9247955556,354.0799213237217,465.4782791430276,660.0,538.0,2.6624445371458907,0.0002053903091465007,,,,,,,,,,,,,,,,220722_ABA
PPG42,110,3300.0,0.9297653894,353.5883103610166,466.5843998537762,663.0,537.0,2.676752463661334,,,,,,,,,,,,,,,,,220722_ABA
PPG43,0,0.0,0.336606975,405.66784894448,399.1343632985196,372.0,341.0,1.0,4.070720285952664e-05,675.0415942179682,22.0,0.058865811307933814,0.0,0.23612472083133534,105.0,,2.0,0.001601268743508743,ExpDel,675.0415942179682,22.0,1684.1734741755772,0.3490055615896905,0.993,220722_ABA
PPG43,1,30.0,0.3368628998,393.1026169447401,424.4543636451276,375.0,324.0,1.0007603074772886,6.288883286771701e-06,,,,,,,,,,,,,,,,220722_ABA
PPG43,2,60.0,0.3369814532,388.9584525796295,435.1293476942777,375.0,318.0,1.0011125087351502,5.458403934181573e-06,,,,,,,,,,,,,,,,220722_ABA
PPG43,3,90.0,0.3371865693999999,390.8715880559927,435.77096764965233,374.0,318.0,1.0017218728162125,3.1492969213827084e-05,,,,,,,,,,,,,,,,220722_ABA
PPG43,4,120.0,0.337670192,388.9519526696703,433.3053043780232,376.0,317.9268206026501,1.0031586303284417,7.758156120308063e-05,,,,,,,,,,,,,,,,220722_ABA
PPG43,5,150.0,0.3385339382,383.7682433028245,428.6496631599824,376.0,319.0,1.0057246680642908,0.00013681339193668098,,,,,,,,,,,,,,,,220722_ABA
PPG43,6,180.0,0.3396912452,383.40621168514383,428.4523609311876,378.0,320.0,1.0091628232005592,0.00020698796237641096,,,,,,,,,,,,,,,,220722_ABA
PPG43,7,210.0,0.3417555798,381.6984648066423,421.9439514660192,379.0,320.0,1.0152955974842768,0.0002753955042228478,,,,,,,,,,,,,,,,220722_ABA
PPG43,8,240.0,0.3432629016,376.7254547872696,420.12578922066126,379.0,321.0,1.0197735849056604,0.0003291381348649396,,,,,,,,,,,,,,,,220722_ABA
PPG43,9,270.0,0.3460272658,372.6820961585436,414.9184198665581,382.0,323.0,1.0279860237596088,0.0003515238457168688,,,,,,,,,,,,,,,,220722_ABA
PPG43,10,300.0,0.3504325595999999,372.0892416740162,414.261783361604,385.0,324.0,1.0410733752620545,0.0003319844691599643,,,,,,,,,,,,,,,,220722_ABA
PPG43,11,330.0,0.3571825762,369.1667514979122,418.4732371824027,389.0,330.0,1.0611264849755415,0.000258456126432177,,,,,,,,,,,,,,,,220722_ABA
PPG43,12,360.0,0.359931886,366.0310277089839,390.6506623594042,390.0,331.0,1.0692941998602377,0.00015804085438751435,,,,,,,,,,,,,,,,220722_ABA
PPG43,13,390.0,0.3629201843999999,369.040061575267,383.61487800233806,392.0,333.0,1.0781719077568133,4.20763925910276e-05,,,,,,,,,,,,,,,,220722_ABA
PPG43,14,420.0,0.3616593784,366.49781975775386,378.5618372377279,391.0,335.0,1.0744262753319358,-5.874464498037156e-05,,,,,,,,,,,,,,,,220722_ABA
